Customer ID,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Age,Under 30,Married,Number of Dependents,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Avg Monthly Long Distance Charges,Internet Type,Avg Monthly GB Download,Device Protection Plan,Premium Tech Support,Streaming Music,Unlimited Data,Monthly Charge,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Category
7234-KMNRQ,Pacific Palisades,90272,"34.079449, -118.548306",34.079449,-118.548306,Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,73.45,No,0,28,4345,,21,Yes,No,0,No,0,4,None,8.38,None,0,No,No,No,No,19.0,0.0,0,33.52,106.97,5,Stayed,
7636-PEPNS,Palos Verdes Peninsula,90274,"33.788208, -118.404955",33.788208,-118.404955,Female,No,Yes,Yes,58,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,44.1,2413.05,No,0,44,5040,,44,No,Yes,3,Yes,7,58,None,22.65,Cable,25,No,No,No,No,44.1,0.0,150,1313.7,3876.75,4,Stayed,
4683-WYDOU,Rancho Palos Verdes,90275,"33.753146, -118.367459",33.753146,-118.367459,Male,No,Yes,No,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.6,6912.7,No,0,40,4697,,54,No,Yes,0,Yes,8,62,None,34.62,Fiber Optic,28,Yes,Yes,Yes,Yes,107.6,0.0,0,2146.44,9059.14,4,Stayed,
9052-DHNKM,Redondo Beach,90277,"33.830453, -118.384565",33.830453,-118.384565,Male,No,No,No,26,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,61.55,1581.95,No,0,30,5156,,23,Yes,No,0,No,0,26,None,38.04,DSL,73,No,No,No,Yes,61.55,0.0,0,989.04,2570.99,3,Stayed,
6794-HKIAJ,Redondo Beach,90278,"33.873395, -118.37019",33.873395,-118.37019,Male,No,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),90.7,5586.45,No,0,67,5496,,44,No,No,0,No,0,62,None,18.9,Fiber Optic,2,Yes,No,No,Yes,90.7,0.0,0,1171.8,6758.25,3,Stayed,
5578-NKCXI,South Gate,90280,"33.944624, -118.192615",33.944624,-118.192615,Female,No,Yes,Yes,58,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),99.25,5846.65,No,0,22,4098,,20,Yes,Yes,2,Yes,9,58,None,39.05,Fiber Optic,76,No,No,Yes,Yes,99.25,0.0,0,2264.9,8111.549999999999,3,Stayed,
1642-HMARX,Topanga,90290,"34.115192, -118.61017",34.115192,-118.61017,Female,No,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,91.7,6424.7,No,0,77,4113,,45,No,Yes,0,Yes,10,68,Offer A,15.65,DSL,5,Yes,Yes,Yes,Yes,91.7,0.0,0,1064.2,7488.9,3,Stayed,
3096-WPXBT,Venice,90291,"33.991782, -118.479229",33.991782,-118.479229,Female,No,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),100.7,6018.65,No,0,57,4804,,60,No,Yes,1,Yes,5,61,Offer B,18.26,Fiber Optic,19,Yes,No,Yes,No,100.7,0.0,90,1113.86,7222.51,3,Stayed,
8434-PNQZX,Marina Del Rey,90292,"33.977468, -118.445475",33.977468,-118.445475,Female,No,No,No,42,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),78.45,3373.4,No,0,30,3192,,56,No,No,0,No,0,42,Offer B,20.27,DSL,15,Yes,Yes,Yes,Yes,78.45,0.0,0,851.34,4224.74,4,Stayed,
5950-AAAGJ,Playa Del Rey,90293,"33.947305, -118.439841",33.947305,-118.439841,Male,No,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),84.3,1537.9,No,0,72,4612,,19,Yes,No,0,No,0,18,Offer D,2.26,Fiber Optic,73,No,No,No,Yes,84.3,0.0,0,40.67999999999999,1578.58,3,Stayed,
4299-OPXEJ,Inglewood,90301,"33.956445, -118.358634",33.956445,-118.358634,Female,No,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.55,1080.55,No,0,56,5764,,57,No,No,0,No,0,56,Offer B,13.89,None,0,No,No,No,No,19.55,0.0,0,777.84,1858.39,5,Stayed,
9618-LFJRU,Inglewood,90303,"33.936291, -118.332639",33.936291,-118.332639,Female,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.45,82.85,No,0,40,4344,,31,No,No,0,No,0,4,None,3.05,None,0,No,No,No,No,20.45,0.0,0,12.2,95.05,5,Stayed,
6693-DJWTY,Inglewood,90304,"33.936827, -118.359824",33.936827,-118.359824,Female,No,No,Yes,35,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),55.6,2016.45,No,0,80,5964,,46,No,No,3,No,0,35,None,12.56,DSL,56,No,No,No,Yes,55.6,0.0,0,439.6,2456.05,3,Stayed,
0744-GKNGE,Inglewood,90305,"33.958134, -118.330905",33.958134,-118.330905,Female,No,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),86.8,5327.25,No,0,70,4915,,31,No,Yes,2,No,0,64,Offer B,27.74,Fiber Optic,12,No,Yes,No,Yes,86.8,0.0,0,1775.36,7102.61,3,Stayed,
6447-EGDIV,Santa Monica,90401,"34.015481, -118.493231",34.015481,-118.493231,Female,No,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.95,683.25,No,0,69,5772,,23,Yes,No,0,No,0,31,None,31.79,None,0,No,No,No,No,20.95,0.0,0,985.49,1668.74,4,Stayed,
1167-OYZJF,Santa Monica,90402,"34.035849, -118.503508",34.035849,-118.503508,Female,Yes,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.05,1263.05,No,0,76,4934,,65,No,Yes,0,Yes,7,67,None,49.94,None,0,No,No,No,No,20.05,43.66,0,3345.98,4565.37,5,Stayed,
4806-DXQCE,Santa Monica,90404,"34.026334, -118.474222",34.026334,-118.474222,Female,Yes,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.65,7714.65,No,0,46,6146,,77,No,Yes,0,Yes,7,70,None,35.39,Fiber Optic,25,Yes,Yes,No,Yes,113.65,24.36,0,2477.3,10167.59,4,Stayed,
4854-SSLTN,Torrance,90502,"33.833181, -118.292062",33.833181,-118.292062,Male,No,Yes,Yes,2,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,59.5,130.5,No,0,61,5613,,49,No,Yes,4,Yes,8,2,Offer E,42.55,DSL,53,No,Yes,No,Yes,59.5,0.0,0,85.1,215.6,4,Joined,
5294-DMSFH,Torrance,90503,"33.840399, -118.353714",33.840399,-118.353714,Female,No,Yes,Yes,29,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),87.8,2621.75,No,0,25,4780,,32,No,Yes,2,Yes,1,29,None,33.62,Fiber Optic,13,No,No,Yes,Yes,87.8,0.0,0,974.9799999999999,3596.73,4,Stayed,
4837-PZTIC,Torrance,90504,"33.867257, -118.330794",33.867257,-118.330794,Female,No,No,No,47,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,41.9,1875.25,No,0,45,2540,,54,No,No,0,No,0,47,Offer B,0.0,Cable,23,Yes,Yes,No,Yes,41.9,0.0,0,0.0,1875.25,3,Stayed,
0603-OLQDC,Whittier,90601,"34.007353, -118.033683",34.007353,-118.033683,Male,No,No,Yes,12,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,69.85,837.5,No,0,36,5796,,41,No,No,1,No,0,12,Offer D,27.07,Cable,29,No,No,Yes,Yes,69.85,0.0,0,324.84,1162.34,3,Stayed,
3272-VUHPV,Whittier,90602,"33.972119, -118.020188",33.972119,-118.020188,Female,No,Yes,Yes,8,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),56.3,401.5,No,0,21,3135,,24,Yes,Yes,1,Yes,10,8,None,31.86,Cable,59,No,Yes,No,No,56.3,0.0,30,254.88,686.38,5,Stayed,
4176-FXYBO,Whittier,90603,"33.945318, -117.992066",33.945318,-117.992066,Male,No,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,109.55,6118.95,No,0,42,6130,,35,No,Yes,0,Yes,9,54,Offer B,49.9,Fiber Optic,29,Yes,No,Yes,Yes,109.55,0.0,0,2694.6,8813.55,4,Stayed,
1063-DHQJF,Whittier,90604,"33.929704, -118.01208",33.929704,-118.01208,Male,No,Yes,Yes,69,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,92.15,6480.9,No,0,30,5817,,56,No,Yes,3,Yes,2,69,Offer A,20.32,Fiber Optic,56,No,Yes,No,Yes,92.15,0.0,0,1402.08,7882.98,3,Stayed,
8663-UPDGF,Whittier,90605,"33.960891, -118.032222",33.960891,-118.032222,Female,No,No,No,26,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.5,1800.05,No,0,55,3866,,54,No,No,0,No,0,26,Offer C,25.4,DSL,10,No,No,No,Yes,69.5,0.0,0,660.4,2460.45,4,Stayed,
6719-FGEDO,Whittier,90606,"33.976678, -118.065875",33.976678,-118.065875,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),97.0,7104.2,No,0,67,6302,,27,Yes,Yes,0,Yes,1,72,Offer A,38.79,Fiber Optic,42,Yes,Yes,No,Yes,97.0,0.0,0,2792.88,9897.08,4,Stayed,
1837-YQUCE,Buena Park,90620,"33.845706, -118.012204",33.845706,-118.012204,Female,No,No,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),58.35,4214.25,No,0,55,4093,,54,No,No,0,No,0,70,Offer A,0.0,DSL,13,Yes,Yes,Yes,Yes,58.35,0.0,0,0.0,4214.25,3,Stayed,
0369-ZGOVK,Cypress,90630,"33.818477, -118.038307",33.818477,-118.038307,Female,No,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.4,1992.2,No,0,54,5195,,56,No,Yes,2,Yes,6,28,Offer C,12.94,Fiber Optic,24,No,No,No,Yes,70.4,0.0,0,362.32,2354.52,3,Stayed,
9919-KNPOO,La Mirada,90638,"33.902045, -118.008961",33.902045,-118.008961,Female,No,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.3,1948.35,No,0,55,2058,,60,No,Yes,0,Yes,6,21,Offer D,27.66,Fiber Optic,8,No,No,Yes,No,94.3,0.0,30,580.86,2559.21,3,Stayed,
7872-BAAZR,Norwalk,90650,"33.905963, -118.08263",33.905963,-118.08263,Female,No,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.55,1007.9,No,0,29,4670,,49,No,Yes,1,Yes,10,53,Offer B,30.31,None,0,No,No,No,No,19.55,0.0,0,1606.43,2614.33,5,Stayed,
9391-LMANN,Pico Rivera,90660,"33.989524, -118.089299",33.989524,-118.089299,Male,No,No,Yes,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,95.95,5036.9,No,0,61,4523,,38,No,No,3,No,0,53,Offer B,33.74,Fiber Optic,56,Yes,No,Yes,Yes,95.95,0.0,0,1788.22,6825.12,3,Stayed,
8174-TBVCF,Stanton,90680,"33.801869, -117.995068",33.801869,-117.995068,Female,No,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),94.8,6859.05,No,0,71,5072,,30,No,Yes,0,Yes,7,70,Offer A,26.47,DSL,59,Yes,Yes,Yes,Yes,94.8,0.0,0,1852.9,8711.95,3,Stayed,
1698-XFZCI,Artesia,90701,"33.867593, -118.080637",33.867593,-118.080637,Male,No,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.75,6521.9,No,0,29,5364,,30,No,No,0,No,0,61,Offer B,42.4,Fiber Optic,71,Yes,No,Yes,Yes,107.75,0.0,0,2586.4,9108.3,3,Stayed,
1877-HKBQX,Cerritos,90703,"33.8681, -118.067402",33.8681,-118.067402,Female,No,No,No,11,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,54.6,617.85,No,0,49,2573,,21,Yes,No,0,No,0,11,Offer D,1.16,DSL,41,No,Yes,No,Yes,54.6,0.0,0,12.76,630.61,4,Stayed,
4450-DLLMH,Avalon,90704,"33.391181, -118.421305",33.391181,-118.421305,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.3,157.75,No,0,43,2274,,53,No,No,0,No,0,2,Offer E,6.74,Fiber Optic,3,No,No,No,Yes,71.3,0.0,0,13.48,171.23,3,Joined,
0428-AXXLJ,Bellflower,90706,"33.887676, -118.127289",33.887676,-118.127289,Male,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.5,516.3,No,0,36,4761,,29,Yes,No,0,No,0,25,Offer C,3.58,None,0,No,No,No,No,19.5,0.0,0,89.5,605.8,4,Stayed,
2746-DIJLO,Harbor City,90710,"33.798266, -118.300237",33.798266,-118.300237,Female,No,No,No,41,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),56.3,2364,No,0,46,2994,,40,No,No,0,No,0,41,Offer B,36.47,DSL,8,No,No,No,Yes,56.3,0.0,0,1495.27,3859.27,5,Stayed,
3508-VLHCZ,Lakewood,90715,"33.841027, -118.078097",33.841027,-118.078097,Female,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.55,6239.05,No,0,66,6009,,43,No,Yes,3,Yes,10,71,Offer A,41.71,Cable,20,Yes,Yes,Yes,Yes,90.55,0.0,0,2961.41,9200.46,4,Stayed,
4086-ATNFV,Hawaiian Gardens,90716,"33.830431, -118.074071",33.830431,-118.074071,Female,No,Yes,Yes,34,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,60.8,2042.05,No,0,48,4522,,34,No,Yes,1,Yes,7,34,Offer C,49.58,Cable,16,Yes,No,No,Yes,60.8,0.0,0,1685.72,3727.77,4,Stayed,
0468-YRPXN,Lomita,90717,"33.794209, -118.317354",33.794209,-118.317354,Male,No,No,No,29,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.8,2807.1,No,0,42,4580,,62,No,No,0,No,0,29,Offer C,48.2,Fiber Optic,19,Yes,Yes,Yes,Yes,98.8,0.0,0,1397.8,4204.9,5,Stayed,
5996-NRVXR,Los Alamitos,90720,"33.79499, -118.065591",33.79499,-118.065591,Male,Yes,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),98.15,4116.8,No,0,53,4332,,68,No,Yes,0,Yes,2,40,None,15.15,Fiber Optic,18,Yes,Yes,No,Yes,98.15,27.89,0,606.0,4694.91,3,Stayed,
3739-YBWAB,Paramount,90723,"33.897122, -118.164432",33.897122,-118.164432,Male,No,Yes,No,36,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,35.35,1317.95,No,0,60,3314,,37,No,Yes,0,Yes,7,36,Offer C,0.0,Cable,23,Yes,No,No,Yes,35.35,0.0,0,0.0,1317.95,4,Stayed,
7047-FWEYA,San Pedro,90731,"33.736387, -118.284363",33.736387,-118.284363,Female,No,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,103.15,4594.65,No,0,32,3517,,41,No,Yes,0,Yes,3,46,Offer B,33.22,Fiber Optic,29,No,Yes,Yes,No,103.15,0.0,130,1528.12,6252.77,3,Stayed,
2000-MPKCA,San Pedro,90732,"33.744119, -118.31448",33.744119,-118.31448,Female,No,No,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.75,6332.75,No,0,57,5121,,51,No,No,0,No,0,58,Offer B,46.7,Fiber Optic,19,Yes,No,Yes,Yes,107.75,0.0,0,2708.6,9041.35,3,Stayed,
9762-YAQAA,Seal Beach,90740,"33.75462, -118.071128",33.75462,-118.071128,Male,No,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),81.4,3213.75,No,0,22,4104,,54,No,No,0,No,0,39,Offer C,36.93,Fiber Optic,12,No,No,No,Yes,81.4,0.0,0,1440.27,4654.02,4,Stayed,
5473-KHBPS,Surfside,90743,"33.728273, -118.085304",33.728273,-118.085304,Female,No,Yes,Yes,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),95.7,4976.15,No,0,31,4415,,53,No,Yes,3,Yes,8,52,Offer B,8.16,Fiber Optic,20,Yes,No,No,Yes,95.7,0.0,0,424.32,5400.469999999999,3,Stayed,
0100-DUVFC,Wilmington,90744,"33.782068, -118.262263",33.782068,-118.262263,Male,Yes,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.8,7308.95,No,0,57,5291,,66,No,Yes,0,Yes,3,70,None,39.49,Fiber Optic,28,Yes,No,No,Yes,104.8,6.11,0,2764.3,10067.14,5,Stayed,
5397-TUPSH,Carson,90745,"33.822295, -118.26411",33.822295,-118.26411,Male,Yes,Yes,No,65,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.95,4555.2,No,0,30,4871,,76,No,Yes,0,Yes,6,65,None,28.68,Fiber Optic,20,No,No,No,Yes,70.95,7.43,0,1864.2,6411.969999999999,3,Stayed,
8950-MTZNV,Carson,90746,"33.859171, -118.252272",33.859171,-118.252272,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.95,44.95,No,0,75,3256,,61,No,No,0,No,0,1,Offer E,13.63,DSL,13,No,No,No,Yes,44.95,0.0,0,13.63,58.58000000000001,5,Joined,
0326-VDYXE,Long Beach,90802,"33.752524, -118.210737",33.752524,-118.210737,Female,No,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.65,6982.5,No,0,35,4252,,21,Yes,Yes,0,Yes,9,70,Offer A,16.66,Fiber Optic,26,Yes,No,Yes,No,97.65,0.0,80,1166.2,8228.7,4,Stayed,
6773-LQTVT,Long Beach,90803,"33.760458, -118.129725",33.760458,-118.129725,Female,Yes,Yes,Yes,29,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,35.65,1025.15,No,0,46,4107,,67,No,Yes,1,Yes,8,29,None,0.0,DSL,20,Yes,No,No,Yes,35.65,25.07,0,0.0,1000.08,5,Stayed,
0436-TWFFZ,Long Beach,90805,"33.864622, -118.179626",33.864622,-118.179626,Female,No,No,No,67,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,85.25,5714.2,No,0,61,6322,,21,Yes,No,0,No,0,67,Offer A,8.71,DSL,41,Yes,Yes,Yes,Yes,85.25,1.31,0,583.57,6296.459999999999,4,Stayed,
8566-YPRGL,Long Beach,90806,"33.802664, -118.179971",33.802664,-118.179971,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.5,19.5,No,0,23,5279,,57,No,No,0,No,0,1,Offer E,33.02,None,0,No,No,No,No,19.5,0.0,0,33.02,52.52,4,Joined,
6609-MXJHJ,Long Beach,90808,"33.823943, -118.111335",33.823943,-118.111335,Female,No,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.1,789.55,No,0,35,5851,,39,No,Yes,2,Yes,6,30,Offer C,47.21,None,0,No,No,No,No,25.1,15.41,0,1416.3,2190.44,3,Stayed,
2669-OIDSD,Long Beach,90810,"33.819814, -118.222416",33.819814,-118.222416,Female,No,Yes,No,48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.05,4834,No,0,34,3468,,58,No,Yes,0,Yes,3,48,Offer B,1.02,Fiber Optic,2,Yes,Yes,Yes,Yes,100.05,37.45,0,48.96,4845.51,5,Stayed,
8400-WZICQ,Long Beach,90813,"33.781086, -118.199049",33.781086,-118.199049,Female,No,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.7,3131.8,No,0,61,4149,,49,No,Yes,2,Yes,9,55,Offer B,36.41,DSL,14,No,No,No,Yes,55.7,34.16,0,2002.55,5100.190000000001,3,Stayed,
9576-SYUHJ,Long Beach,90815,"33.797638, -118.11662",33.797638,-118.11662,Male,No,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.15,3369.25,No,0,37,3194,,29,Yes,No,0,No,0,37,Offer C,12.69,Fiber Optic,69,No,No,No,No,91.15,17.5,50,469.53,3871.28,3,Stayed,
0410-IPFTY,Long Beach,90822,"33.778436, -118.118648",33.778436,-118.118648,Female,No,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.85,2674.15,No,0,56,4283,,64,No,Yes,0,Yes,1,31,Offer C,12.03,Fiber Optic,9,No,No,Yes,Yes,83.85,11.37,0,372.93,3035.71,3,Stayed,
2831-EBWRN,Altadena,91001,"34.196837, -118.142236",34.196837,-118.142236,Male,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.9,199.75,No,0,39,3200,,46,No,No,0,No,0,4,Offer E,33.93,Cable,20,No,No,No,Yes,45.9,0.0,0,135.72,335.47,3,Stayed,
9430-NKQLY,Arcadia,91006,"34.137319, -118.029837",34.137319,-118.029837,Male,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.1,1790.8,No,0,52,4185,,49,No,Yes,2,Yes,7,72,Offer A,27.93,None,0,No,No,No,No,25.1,46.81,0,2010.96,3754.95,3,Stayed,
0247-SLUJI,Duarte,91010,"34.145695, -117.95982",34.145695,-117.95982,Male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,19.7,No,0,43,2004,,37,No,Yes,3,Yes,2,1,None,34.28,None,0,No,No,No,No,19.7,0.0,0,34.28,53.98,5,Joined,
9402-ORRAH,La Canada Flintridge,91011,"34.234912, -118.153729",34.234912,-118.153729,Female,Yes,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.5,1400.3,No,0,41,4173,,80,No,No,0,No,0,15,None,39.57,Fiber Optic,16,No,No,No,Yes,91.5,48.66,0,593.55,1945.19,3,Stayed,
6483-OATDN,Monrovia,91016,"34.1528, -118.000482",34.1528,-118.000482,Male,No,Yes,Yes,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51.3,411.6,No,0,66,2545,,47,No,Yes,1,Yes,7,8,None,10.36,DSL,20,No,No,No,Yes,51.3,15.02,0,82.88,479.46,4,Stayed,
1293-HHSHJ,Montrose,91020,"34.2112, -118.230625",34.2112,-118.230625,Female,No,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.1,741,No,0,79,5707,,61,No,No,0,No,0,35,Offer C,23.77,None,0,No,No,No,No,21.1,14.23,0,831.9499999999999,1558.72,4,Stayed,
4840-ORQXB,Sierra Madre,91024,"34.168686, -118.057505",34.168686,-118.057505,Female,Yes,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,104.75,5841.35,No,0,35,5128,,67,No,No,0,No,0,56,None,27.64,Fiber Optic,7,Yes,No,No,Yes,104.75,36.52,0,1547.84,7352.67,3,Stayed,
3982-DQLUS,Sunland,91040,"34.282704, -118.312929",34.282704,-118.312929,Male,Yes,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.75,5688.45,No,0,21,4978,,78,No,Yes,1,Yes,10,65,None,9.68,Fiber Optic,23,No,No,No,Yes,85.75,38.09,0,629.1999999999999,6279.559999999999,3,Stayed,
8610-ZIKJJ,Tujunga,91042,"34.296574, -118.244839",34.296574,-118.244839,Female,No,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,31.9,No,0,58,2843,,57,No,Yes,2,Yes,2,2,None,35.42,None,0,No,No,No,No,20.3,0.0,0,70.84,102.74,3,Joined,
3756-VNWDH,Pasadena,91101,"34.146635, -118.139225",34.146635,-118.139225,Male,Yes,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,100.75,6674.65,No,0,66,4368,,66,No,Yes,0,Yes,6,65,None,32.08,Fiber Optic,8,No,No,No,Yes,100.75,0.0,0,2085.2,8759.849999999999,3,Stayed,
7801-KICAO,Pasadena,91103,"34.167465, -118.165327",34.167465,-118.165327,Female,No,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.15,1345.75,No,0,73,5033,,43,No,No,0,No,0,18,Offer D,11.36,Fiber Optic,13,No,No,No,Yes,74.15,0.0,0,204.48,1550.23,4,Stayed,
7673-LPRNY,Pasadena,91104,"34.165383, -118.123752",34.165383,-118.123752,Female,No,No,No,23,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,78.55,1843.05,No,0,47,3127,,43,No,No,0,No,0,23,None,48.88,DSL,12,Yes,No,Yes,Yes,78.55,19.63,0,1124.24,2947.66,3,Stayed,
